,CA,FT,CrT,CoT,GCT,BT,FPC
12/11/2050 16:00,-886,-992,-12027,-25125,-9489,-76908,0
12/11/2050 17:00,-886,-992,-12027,-25125,-9489,-76908,0
12/11/2050 18:00,-886,-992,-12027,-25125,-9489,-76908,0
12/11/2050 19:00,-886,-992,-12027,-25125,-9489,-76908,0
12/11/2050 20:00,-886,-992,-12027,-25125,-9489,-76908,0
12/11/2050 21:00,-886,-992,-12027,-25125,-9489,-76908,0
12/11/2050 22:00,-886,-992,-12027,-25125,-9489,-76908,0
12/11/2050 23:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 00:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 01:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 02:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 03:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 04:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 05:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 06:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 07:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 08:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 09:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 10:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 11:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 12:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 13:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 14:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 15:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 16:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 17:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 18:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 19:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 20:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 21:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 22:00,-886,-992,-12027,-25125,-9489,-76908,0
13/11/2050 23:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 00:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 01:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 02:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 03:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 04:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 05:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 06:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 07:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 08:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 09:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 10:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 11:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 12:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 13:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 14:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 15:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 16:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 17:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 18:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 19:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 20:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 21:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 22:00,-886,-992,-12027,-25125,-9489,-76908,0
14/11/2050 23:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 00:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 01:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 02:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 03:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 04:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 05:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 06:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 07:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 08:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 09:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 10:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 11:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 12:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 13:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 14:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 15:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 16:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 17:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 18:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 19:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 20:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 21:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 22:00,-886,-992,-12027,-25125,-9489,-76908,0
15/11/2050 23:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 00:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 01:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 02:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 03:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 04:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 05:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 06:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 07:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 08:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 09:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 10:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 11:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 12:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 13:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 14:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 15:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 16:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 17:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 18:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 19:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 20:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 21:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 22:00,-886,-992,-12027,-25125,-9489,-76908,0
16/11/2050 23:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 00:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 01:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 02:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 03:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 04:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 05:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 06:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 07:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 08:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 09:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 10:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 11:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 12:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 13:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 14:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 15:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 16:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 17:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 18:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 19:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 20:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 21:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 22:00,-886,-992,-12027,-25125,-9489,-76908,0
17/11/2050 23:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 00:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 01:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 02:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 03:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 04:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 05:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 06:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 07:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 08:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 09:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 10:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 11:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 12:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 13:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 14:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 15:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 16:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 17:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 18:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 19:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 20:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 21:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 22:00,-886,-992,-12027,-25125,-9489,-76908,0
18/11/2050 23:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 00:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 01:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 02:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 03:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 04:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 05:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 06:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 07:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 08:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 09:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 10:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 11:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 12:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 13:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 14:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 15:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 16:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 17:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 18:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 19:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 20:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 21:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 22:00,-886,-992,-12027,-25125,-9489,-76908,0
19/11/2050 23:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 00:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 01:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 02:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 03:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 04:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 05:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 06:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 07:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 08:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 09:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 10:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 11:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 12:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 13:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 14:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 15:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 16:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 17:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 18:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 19:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 20:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 21:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 22:00,-886,-992,-12027,-25125,-9489,-76908,0
20/11/2050 23:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 00:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 01:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 02:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 03:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 04:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 05:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 06:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 07:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 08:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 09:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 10:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 11:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 12:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 13:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 14:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 15:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 16:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 17:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 18:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 19:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 20:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 21:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 22:00,-886,-992,-12027,-25125,-9489,-76908,0
21/11/2050 23:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 00:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 01:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 02:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 03:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 04:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 05:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 06:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 07:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 08:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 09:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 10:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 11:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 12:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 13:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 14:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 15:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 16:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 17:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 18:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 19:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 20:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 21:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 22:00,-886,-992,-12027,-25125,-9489,-76908,0
22/11/2050 23:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 00:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 01:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 02:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 03:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 04:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 05:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 06:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 07:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 08:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 09:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 10:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 11:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 12:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 13:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 14:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 15:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 16:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 17:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 18:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 19:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 20:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 21:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 22:00,-886,-992,-12027,-25125,-9489,-76908,0
23/11/2050 23:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 00:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 01:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 02:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 03:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 04:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 05:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 06:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 07:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 08:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 09:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 10:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 11:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 12:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 13:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 14:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 15:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 16:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 17:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 18:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 19:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 20:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 21:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 22:00,-886,-992,-12027,-25125,-9489,-76908,0
24/11/2050 23:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 00:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 01:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 02:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 03:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 04:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 05:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 06:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 07:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 08:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 09:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 10:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 11:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 12:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 13:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 14:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 15:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 16:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 17:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 18:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 19:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 20:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 21:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 22:00,-886,-992,-12027,-25125,-9489,-76908,0
25/11/2050 23:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 00:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 01:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 02:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 03:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 04:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 05:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 06:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 07:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 08:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 09:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 10:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 11:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 12:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 13:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 14:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 15:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 16:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 17:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 18:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 19:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 20:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 21:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 22:00,-886,-992,-12027,-25125,-9489,-76908,0
26/11/2050 23:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 00:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 01:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 02:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 03:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 04:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 05:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 06:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 07:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 08:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 09:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 10:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 11:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 12:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 13:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 14:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 15:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 16:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 17:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 18:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 19:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 20:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 21:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 22:00,-886,-992,-12027,-25125,-9489,-76908,0
27/11/2050 23:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 00:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 01:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 02:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 03:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 04:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 05:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 06:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 07:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 08:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 09:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 10:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 11:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 12:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 13:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 14:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 15:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 16:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 17:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 18:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 19:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 20:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 21:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 22:00,-886,-992,-12027,-25125,-9489,-76908,0
28/11/2050 23:00,-886,-992,-12027,-25125,-9489,-76908,0
29/11/2050 00:00,-886,-992,-12027,-25125,-9489,-76908,0
29/11/2050 01:00,-886,-992,-12027,-25125,-9489,-76908,0
29/11/2050 02:00,-886,-992,-12027,-25125,-9489,-76908,0
29/11/2050 03:00,-886,-992,-12027,-25125,-9489,-76908,0
29/11/2050 04:00,-886,-992,-12027,-25125,-9489,-76908,0
29/11/2050 05:00,-886,-992,-12027,-25125,-9489,-76908,0
29/11/2050 06:00,-886,-992,-12027,-25125,-9489,-76908,0
