,CA,FT,CrT,CoT,GCT,BT,FPC
22/6/2050 04:00,0,0,0,0,0,0,0
22/6/2050 05:00,0,0,0,0,0,0,0
22/6/2050 06:00,0,0,0,0,0,0,0
22/6/2050 07:00,0,0,0,0,0,0,0
22/6/2050 08:00,0,0,0,0,0,0,0
22/6/2050 09:00,0,0,0,0,0,0,0
22/6/2050 10:00,0,0,0,0,0,0,0
22/6/2050 11:00,0,0,0,0,0,0,0
22/6/2050 12:00,0,0,0,0,0,0,0
22/6/2050 13:00,0,0,0,0,0,0,0
22/6/2050 14:00,0,0,0,0,0,0,0
22/6/2050 15:00,0,0,0,0,0,0,0
22/6/2050 16:00,0,0,0,0,0,0,0
22/6/2050 17:00,0,0,0,0,0,0,0
22/6/2050 18:00,0,0,0,0,0,0,0
22/6/2050 19:00,0,0,0,0,0,0,0
22/6/2050 20:00,0,0,0,0,0,0,0
22/6/2050 21:00,0,0,0,0,0,0,0
22/6/2050 22:00,0,0,0,0,0,0,0
22/6/2050 23:00,0,-380867,-1702000,-1143078244,-179496030,-1167834582,0
23/6/2050 00:00,0,0,0,0,0,0,0
23/6/2050 01:00,0,0,0,0,0,0,0
23/6/2050 02:00,0,0,0,0,0,0,0
23/6/2050 03:00,0,0,0,0,0,0,0
23/6/2050 04:00,0,0,0,0,0,0,0
23/6/2050 05:00,0,0,0,0,0,0,0
23/6/2050 06:00,0,0,0,0,0,0,0
23/6/2050 07:00,0,0,0,0,0,0,0
23/6/2050 08:00,0,0,0,0,0,0,0
23/6/2050 09:00,0,0,0,0,0,0,0
23/6/2050 10:00,0,0,0,0,0,0,0
23/6/2050 11:00,0,0,0,0,0,0,0
23/6/2050 12:00,0,0,0,0,0,0,0
23/6/2050 13:00,0,0,0,0,0,0,0
23/6/2050 14:00,0,0,0,0,0,0,0
23/6/2050 15:00,0,0,0,0,0,0,0
23/6/2050 16:00,0,0,0,0,0,0,0
23/6/2050 17:00,0,0,0,0,0,0,0
23/6/2050 18:00,0,0,0,0,0,0,0
23/6/2050 19:00,0,0,0,0,0,0,0
23/6/2050 20:00,0,0,0,0,0,0,0
23/6/2050 21:00,0,0,0,0,0,0,0
23/6/2050 22:00,0,0,0,0,0,0,0
23/6/2050 23:00,0,-380867,-1702000,-1143078244,-179496030,-1167834582,0
24/6/2050 00:00,0,0,0,0,0,0,0
24/6/2050 01:00,0,0,0,0,0,0,0
24/6/2050 02:00,0,0,0,0,0,0,0
24/6/2050 03:00,0,0,0,0,0,0,0
24/6/2050 04:00,0,0,0,0,0,0,0
24/6/2050 05:00,0,0,0,0,0,0,0
24/6/2050 06:00,0,0,0,0,0,0,0
24/6/2050 07:00,0,0,0,0,0,0,0
24/6/2050 08:00,0,0,0,0,0,0,0
24/6/2050 09:00,0,0,0,0,0,0,0
24/6/2050 10:00,0,0,0,0,0,0,0
24/6/2050 11:00,0,0,0,0,0,0,0
24/6/2050 12:00,0,0,0,0,0,0,0
24/6/2050 13:00,0,0,0,0,0,0,0
24/6/2050 14:00,0,0,0,0,0,0,0
24/6/2050 15:00,0,0,0,0,0,0,0
24/6/2050 16:00,0,0,0,0,0,0,0
24/6/2050 17:00,0,0,0,0,0,0,0
24/6/2050 18:00,0,0,0,0,0,0,0
24/6/2050 19:00,0,0,0,0,0,0,0
24/6/2050 20:00,0,0,0,0,0,0,0
24/6/2050 21:00,0,0,0,0,0,0,0
24/6/2050 22:00,0,0,0,0,0,0,0
24/6/2050 23:00,0,-380867,-1702000,-1143078244,-179496030,-1167834582,0
25/6/2050 00:00,0,0,0,0,0,0,0
25/6/2050 01:00,0,0,0,0,0,0,0
25/6/2050 02:00,0,0,0,0,0,0,0
25/6/2050 03:00,0,0,0,0,0,0,0
25/6/2050 04:00,0,0,0,0,0,0,0
25/6/2050 05:00,0,0,0,0,0,0,0
25/6/2050 06:00,0,0,0,0,0,0,0
25/6/2050 07:00,0,0,0,0,0,0,0
25/6/2050 08:00,0,0,0,0,0,0,0
25/6/2050 09:00,0,0,0,0,0,0,0
25/6/2050 10:00,0,0,0,0,0,0,0
25/6/2050 11:00,0,0,0,0,0,0,0
25/6/2050 12:00,0,0,0,0,0,0,0
25/6/2050 13:00,0,0,0,0,0,0,0
25/6/2050 14:00,0,0,0,0,0,0,0
25/6/2050 15:00,0,0,0,0,0,0,0
25/6/2050 16:00,0,0,0,0,0,0,0
25/6/2050 17:00,0,0,0,0,0,0,0
25/6/2050 18:00,0,0,0,0,0,0,0
25/6/2050 19:00,0,0,0,0,0,0,0
25/6/2050 20:00,0,0,0,0,0,0,0
25/6/2050 21:00,0,0,0,0,0,0,0
25/6/2050 22:00,0,0,0,0,0,0,0
25/6/2050 23:00,0,-380867,-1702000,-1143078244,-179496030,-1167834582,0
26/6/2050 00:00,0,0,0,0,0,0,0
26/6/2050 01:00,0,0,0,0,0,0,0
26/6/2050 02:00,0,0,0,0,0,0,0
26/6/2050 03:00,0,0,0,0,0,0,0
26/6/2050 04:00,0,0,0,0,0,0,0
26/6/2050 05:00,0,0,0,0,0,0,0
26/6/2050 06:00,0,0,0,0,0,0,0
26/6/2050 07:00,0,0,0,0,0,0,0
26/6/2050 08:00,0,0,0,0,0,0,0
26/6/2050 09:00,0,0,0,0,0,0,0
26/6/2050 10:00,0,0,0,0,0,0,0
26/6/2050 11:00,0,0,0,0,0,0,0
26/6/2050 12:00,0,0,0,0,0,0,0
26/6/2050 13:00,0,0,0,0,0,0,0
26/6/2050 14:00,0,0,0,0,0,0,0
26/6/2050 15:00,0,0,0,0,0,0,0
26/6/2050 16:00,0,0,0,0,0,0,0
26/6/2050 17:00,0,0,0,0,0,0,0
26/6/2050 18:00,0,0,0,0,0,0,0
26/6/2050 19:00,0,0,0,0,0,0,0
26/6/2050 20:00,0,0,0,0,0,0,0
26/6/2050 21:00,0,0,0,0,0,0,0
26/6/2050 22:00,0,0,0,0,0,0,0
26/6/2050 23:00,0,-380867,-1702000,-1143078244,-179496030,-1167834582,0
27/6/2050 00:00,0,0,0,0,0,0,0
27/6/2050 01:00,0,0,0,0,0,0,0
27/6/2050 02:00,0,0,0,0,0,0,0
27/6/2050 03:00,0,0,0,0,0,0,0
27/6/2050 04:00,0,0,0,0,0,0,0
27/6/2050 05:00,0,0,0,0,0,0,0
27/6/2050 06:00,0,0,0,0,0,0,0
27/6/2050 07:00,0,0,0,0,0,0,0
27/6/2050 08:00,0,0,0,0,0,0,0
27/6/2050 09:00,0,0,0,0,0,0,0
27/6/2050 10:00,0,0,0,0,0,0,0
27/6/2050 11:00,0,0,0,0,0,0,0
27/6/2050 12:00,0,0,0,0,0,0,0
27/6/2050 13:00,0,0,0,0,0,0,0
27/6/2050 14:00,0,0,0,0,0,0,0
27/6/2050 15:00,0,0,0,0,0,0,0
27/6/2050 16:00,0,0,0,0,0,0,0
27/6/2050 17:00,0,0,0,0,0,0,0
27/6/2050 18:00,0,0,0,0,0,0,0
27/6/2050 19:00,0,0,0,0,0,0,0
27/6/2050 20:00,0,0,0,0,0,0,0
27/6/2050 21:00,0,0,0,0,0,0,0
27/6/2050 22:00,0,0,0,0,0,0,0
27/6/2050 23:00,0,-380867,-1702000,-1143078244,-179496030,-1167834582,0
28/6/2050 00:00,0,0,0,0,0,0,0
28/6/2050 01:00,0,0,0,0,0,0,0
28/6/2050 02:00,0,0,0,0,0,0,0
28/6/2050 03:00,0,0,0,0,0,0,0
28/6/2050 04:00,0,0,0,0,0,0,0
28/6/2050 05:00,0,0,0,0,0,0,0
28/6/2050 06:00,0,0,0,0,0,0,0
28/6/2050 07:00,0,0,0,0,0,0,0
28/6/2050 08:00,0,0,0,0,0,0,0
28/6/2050 09:00,0,0,0,0,0,0,0
28/6/2050 10:00,0,0,0,0,0,0,0
28/6/2050 11:00,0,0,0,0,0,0,0
28/6/2050 12:00,0,0,0,0,0,0,0
28/6/2050 13:00,0,0,0,0,0,0,0
28/6/2050 14:00,0,0,0,0,0,0,0
28/6/2050 15:00,0,0,0,0,0,0,0
28/6/2050 16:00,0,0,0,0,0,0,0
28/6/2050 17:00,0,0,0,0,0,0,0
28/6/2050 18:00,0,0,0,0,0,0,0
28/6/2050 19:00,0,0,0,0,0,0,0
28/6/2050 20:00,0,0,0,0,0,0,0
28/6/2050 21:00,0,0,0,0,0,0,0
28/6/2050 22:00,0,0,0,0,0,0,0
28/6/2050 23:00,0,-380867,-1702000,-1143078244,-179496030,-1167834582,0
29/6/2050 00:00,0,0,0,0,0,0,0
29/6/2050 01:00,0,0,0,0,0,0,0
29/6/2050 02:00,0,0,0,0,0,0,0
29/6/2050 03:00,0,0,0,0,0,0,0
29/6/2050 04:00,0,0,0,0,0,0,0
29/6/2050 05:00,0,0,0,0,0,0,0
29/6/2050 06:00,0,0,0,0,0,0,0
29/6/2050 07:00,0,0,0,0,0,0,0
29/6/2050 08:00,0,0,0,0,0,0,0
29/6/2050 09:00,0,0,0,0,0,0,0
29/6/2050 10:00,0,0,0,0,0,0,0
29/6/2050 11:00,0,0,0,0,0,0,0
29/6/2050 12:00,0,0,0,0,0,0,0
29/6/2050 13:00,0,0,0,0,0,0,0
29/6/2050 14:00,0,0,0,0,0,0,0
29/6/2050 15:00,0,0,0,0,0,0,0
29/6/2050 16:00,0,0,0,0,0,0,0
29/6/2050 17:00,0,0,0,0,0,0,0
29/6/2050 18:00,0,0,0,0,0,0,0
29/6/2050 19:00,0,0,0,0,0,0,0
29/6/2050 20:00,0,0,0,0,0,0,0
29/6/2050 21:00,0,0,0,0,0,0,0
29/6/2050 22:00,0,0,0,0,0,0,0
29/6/2050 23:00,0,-380867,-1702000,-1143078244,-179496030,-1167834582,0
30/6/2050 00:00,0,0,0,0,0,0,0
30/6/2050 01:00,0,0,0,0,0,0,0
30/6/2050 02:00,0,0,0,0,0,0,0
30/6/2050 03:00,0,0,0,0,0,0,0
30/6/2050 04:00,0,0,0,0,0,0,0
30/6/2050 05:00,0,0,0,0,0,0,0
30/6/2050 06:00,0,0,0,0,0,0,0
30/6/2050 07:00,0,0,0,0,0,0,0
30/6/2050 08:00,0,0,0,0,0,0,0
30/6/2050 09:00,0,0,0,0,0,0,0
30/6/2050 10:00,0,0,0,0,0,0,0
30/6/2050 11:00,0,0,0,0,0,0,0
30/6/2050 12:00,0,0,0,0,0,0,0
30/6/2050 13:00,0,0,0,0,0,0,0
30/6/2050 14:00,0,0,0,0,0,0,0
30/6/2050 15:00,0,0,0,0,0,0,0
30/6/2050 16:00,0,0,0,0,0,0,0
30/6/2050 17:00,0,0,0,0,0,0,0
30/6/2050 18:00,0,0,0,0,0,0,0
30/6/2050 19:00,0,0,0,0,0,0,0
30/6/2050 20:00,0,0,0,0,0,0,0
30/6/2050 21:00,0,0,0,0,0,0,0
30/6/2050 22:00,0,0,0,0,0,0,0
30/6/2050 23:00,0,-380867,-1702000,-1143078244,-179496030,-1167834582,0
1/7/2050 0:00,0,0,0,0,0,0,0
1/7/2050 1:00,0,0,0,0,0,0,0
1/7/2050 2:00,0,0,0,0,0,0,0
1/7/2050 3:00,0,0,0,0,0,0,0
1/7/2050 4:00,0,0,0,0,0,0,0
1/7/2050 5:00,0,0,0,0,0,0,0
1/7/2050 6:00,0,0,0,0,0,0,0
1/7/2050 7:00,0,0,0,0,0,0,0
1/7/2050 8:00,0,0,0,0,0,0,0
1/7/2050 9:00,0,0,0,0,0,0,0
1/7/2050 10:00,0,0,0,0,0,0,0
1/7/2050 11:00,0,0,0,0,0,0,0
1/7/2050 12:00,0,0,0,0,0,0,0
1/7/2050 13:00,0,0,0,0,0,0,0
1/7/2050 14:00,0,0,0,0,0,0,0
1/7/2050 15:00,0,0,0,0,0,0,0
1/7/2050 16:00,0,0,0,0,0,0,0
1/7/2050 17:00,0,0,0,0,0,0,0
1/7/2050 18:00,0,0,0,0,0,0,0
1/7/2050 19:00,0,0,0,0,0,0,0
1/7/2050 20:00,0,0,0,0,0,0,0
1/7/2050 21:00,0,0,0,0,0,0,0
1/7/2050 22:00,0,0,0,0,0,0,0
1/7/2050 23:00,0,-677290,-1469032,-1238032301,-194406537,-1264845116,0
2/7/2050 0:00,0,0,0,0,0,0,0
2/7/2050 1:00,0,0,0,0,0,0,0
2/7/2050 2:00,0,0,0,0,0,0,0
2/7/2050 3:00,0,0,0,0,0,0,0
2/7/2050 4:00,0,0,0,0,0,0,0
2/7/2050 5:00,0,0,0,0,0,0,0
2/7/2050 6:00,0,0,0,0,0,0,0
2/7/2050 7:00,0,0,0,0,0,0,0
2/7/2050 8:00,0,0,0,0,0,0,0
2/7/2050 9:00,0,0,0,0,0,0,0
2/7/2050 10:00,0,0,0,0,0,0,0
2/7/2050 11:00,0,0,0,0,0,0,0
2/7/2050 12:00,0,0,0,0,0,0,0
2/7/2050 13:00,0,0,0,0,0,0,0
2/7/2050 14:00,0,0,0,0,0,0,0
2/7/2050 15:00,0,0,0,0,0,0,0
2/7/2050 16:00,0,0,0,0,0,0,0
2/7/2050 17:00,0,0,0,0,0,0,0
2/7/2050 18:00,0,0,0,0,0,0,0
2/7/2050 19:00,0,0,0,0,0,0,0
2/7/2050 20:00,0,0,0,0,0,0,0
2/7/2050 21:00,0,0,0,0,0,0,0
2/7/2050 22:00,0,0,0,0,0,0,0
2/7/2050 23:00,0,-677290,-1469032,-1238032301,-194406537,-1264845116,0
3/7/2050 0:00,0,0,0,0,0,0,0
3/7/2050 1:00,0,0,0,0,0,0,0
3/7/2050 2:00,0,0,0,0,0,0,0
3/7/2050 3:00,0,0,0,0,0,0,0
3/7/2050 4:00,0,0,0,0,0,0,0
3/7/2050 5:00,0,0,0,0,0,0,0
3/7/2050 6:00,0,0,0,0,0,0,0
3/7/2050 7:00,0,0,0,0,0,0,0
3/7/2050 8:00,0,0,0,0,0,0,0
3/7/2050 9:00,0,0,0,0,0,0,0
3/7/2050 10:00,0,0,0,0,0,0,0
3/7/2050 11:00,0,0,0,0,0,0,0
3/7/2050 12:00,0,0,0,0,0,0,0
3/7/2050 13:00,0,0,0,0,0,0,0
3/7/2050 14:00,0,0,0,0,0,0,0
3/7/2050 15:00,0,0,0,0,0,0,0
3/7/2050 16:00,0,0,0,0,0,0,0
3/7/2050 17:00,0,0,0,0,0,0,0
3/7/2050 18:00,0,0,0,0,0,0,0
3/7/2050 19:00,0,0,0,0,0,0,0
3/7/2050 20:00,0,0,0,0,0,0,0
3/7/2050 21:00,0,0,0,0,0,0,0
3/7/2050 22:00,0,0,0,0,0,0,0
3/7/2050 23:00,0,-677290,-1469032,-1238032301,-194406537,-1264845116,0
4/7/2050 0:00,0,0,0,0,0,0,0
4/7/2050 1:00,0,0,0,0,0,0,0
4/7/2050 2:00,0,0,0,0,0,0,0
4/7/2050 3:00,0,0,0,0,0,0,0
4/7/2050 4:00,0,0,0,0,0,0,0
4/7/2050 5:00,0,0,0,0,0,0,0
4/7/2050 6:00,0,0,0,0,0,0,0
4/7/2050 7:00,0,0,0,0,0,0,0
4/7/2050 8:00,0,0,0,0,0,0,0
4/7/2050 9:00,0,0,0,0,0,0,0
4/7/2050 10:00,0,0,0,0,0,0,0
4/7/2050 11:00,0,0,0,0,0,0,0
4/7/2050 12:00,0,0,0,0,0,0,0
4/7/2050 13:00,0,0,0,0,0,0,0
4/7/2050 14:00,0,0,0,0,0,0,0
4/7/2050 15:00,0,0,0,0,0,0,0
4/7/2050 16:00,0,0,0,0,0,0,0
4/7/2050 17:00,0,0,0,0,0,0,0
4/7/2050 18:00,0,0,0,0,0,0,0
4/7/2050 19:00,0,0,0,0,0,0,0
4/7/2050 20:00,0,0,0,0,0,0,0
4/7/2050 21:00,0,0,0,0,0,0,0
4/7/2050 22:00,0,0,0,0,0,0,0
4/7/2050 23:00,0,-677290,-1469032,-1238032301,-194406537,-1264845116,0
5/7/2050 0:00,0,0,0,0,0,0,0
5/7/2050 1:00,0,0,0,0,0,0,0
5/7/2050 2:00,0,0,0,0,0,0,0
5/7/2050 3:00,0,0,0,0,0,0,0
5/7/2050 4:00,0,0,0,0,0,0,0
5/7/2050 5:00,0,0,0,0,0,0,0
5/7/2050 6:00,0,0,0,0,0,0,0
5/7/2050 7:00,0,0,0,0,0,0,0
5/7/2050 8:00,0,0,0,0,0,0,0
5/7/2050 9:00,0,0,0,0,0,0,0
5/7/2050 10:00,0,0,0,0,0,0,0
5/7/2050 11:00,0,0,0,0,0,0,0
5/7/2050 12:00,0,0,0,0,0,0,0
5/7/2050 13:00,0,0,0,0,0,0,0
5/7/2050 14:00,0,0,0,0,0,0,0
5/7/2050 15:00,0,0,0,0,0,0,0
5/7/2050 16:00,0,0,0,0,0,0,0
5/7/2050 17:00,0,0,0,0,0,0,0
5/7/2050 18:00,0,0,0,0,0,0,0
5/7/2050 19:00,0,0,0,0,0,0,0
5/7/2050 20:00,0,0,0,0,0,0,0
5/7/2050 21:00,0,0,0,0,0,0,0
5/7/2050 22:00,0,0,0,0,0,0,0
5/7/2050 23:00,0,-677290,-1469032,-1238032301,-194406537,-1264845116,0
6/7/2050 0:00,0,0,0,0,0,0,0
6/7/2050 1:00,0,0,0,0,0,0,0
6/7/2050 2:00,0,0,0,0,0,0,0
6/7/2050 3:00,0,0,0,0,0,0,0
6/7/2050 4:00,0,0,0,0,0,0,0
6/7/2050 5:00,0,0,0,0,0,0,0
6/7/2050 6:00,0,0,0,0,0,0,0
6/7/2050 7:00,0,0,0,0,0,0,0
6/7/2050 8:00,0,0,0,0,0,0,0
6/7/2050 9:00,0,0,0,0,0,0,0
6/7/2050 10:00,0,0,0,0,0,0,0
6/7/2050 11:00,0,0,0,0,0,0,0
6/7/2050 12:00,0,0,0,0,0,0,0
6/7/2050 13:00,0,0,0,0,0,0,0
6/7/2050 14:00,0,0,0,0,0,0,0
6/7/2050 15:00,0,0,0,0,0,0,0
6/7/2050 16:00,0,0,0,0,0,0,0
6/7/2050 17:00,0,0,0,0,0,0,0
6/7/2050 18:00,0,0,0,0,0,0,0
6/7/2050 19:00,0,0,0,0,0,0,0
6/7/2050 20:00,0,0,0,0,0,0,0
6/7/2050 21:00,0,0,0,0,0,0,0
6/7/2050 22:00,0,0,0,0,0,0,0
6/7/2050 23:00,0,-677290,-1469032,-1238032301,-194406537,-1264845116,0
7/7/2050 0:00,0,0,0,0,0,0,0
7/7/2050 1:00,0,0,0,0,0,0,0
7/7/2050 2:00,0,0,0,0,0,0,0
7/7/2050 3:00,0,0,0,0,0,0,0
7/7/2050 4:00,0,0,0,0,0,0,0
7/7/2050 5:00,0,0,0,0,0,0,0
7/7/2050 6:00,0,0,0,0,0,0,0
7/7/2050 7:00,0,0,0,0,0,0,0
7/7/2050 8:00,0,0,0,0,0,0,0
7/7/2050 9:00,0,0,0,0,0,0,0
7/7/2050 10:00,0,0,0,0,0,0,0
7/7/2050 11:00,0,0,0,0,0,0,0
7/7/2050 12:00,0,0,0,0,0,0,0
7/7/2050 13:00,0,0,0,0,0,0,0
7/7/2050 14:00,0,0,0,0,0,0,0
7/7/2050 15:00,0,0,0,0,0,0,0
7/7/2050 16:00,0,0,0,0,0,0,0
7/7/2050 17:00,0,0,0,0,0,0,0
7/7/2050 18:00,0,0,0,0,0,0,0
7/7/2050 19:00,0,0,0,0,0,0,0
7/7/2050 20:00,0,0,0,0,0,0,0
7/7/2050 21:00,0,0,0,0,0,0,0
7/7/2050 22:00,0,0,0,0,0,0,0
7/7/2050 23:00,0,-677290,-1469032,-1238032301,-194406537,-1264845116,0
8/7/2050 0:00,0,0,0,0,0,0,0
8/7/2050 1:00,0,0,0,0,0,0,0
8/7/2050 2:00,0,0,0,0,0,0,0
8/7/2050 3:00,0,0,0,0,0,0,0
8/7/2050 4:00,0,0,0,0,0,0,0
8/7/2050 5:00,0,0,0,0,0,0,0
8/7/2050 6:00,0,0,0,0,0,0,0
8/7/2050 7:00,0,0,0,0,0,0,0
8/7/2050 8:00,0,0,0,0,0,0,0
8/7/2050 9:00,0,0,0,0,0,0,0
8/7/2050 10:00,0,0,0,0,0,0,0
8/7/2050 11:00,0,0,0,0,0,0,0
8/7/2050 12:00,0,0,0,0,0,0,0
8/7/2050 13:00,0,0,0,0,0,0,0
8/7/2050 14:00,0,0,0,0,0,0,0
8/7/2050 15:00,0,0,0,0,0,0,0
8/7/2050 16:00,0,0,0,0,0,0,0
8/7/2050 17:00,0,0,0,0,0,0,0
8/7/2050 18:00,0,0,0,0,0,0,0
8/7/2050 19:00,0,0,0,0,0,0,0
8/7/2050 20:00,0,0,0,0,0,0,0
8/7/2050 21:00,0,0,0,0,0,0,0
8/7/2050 22:00,0,0,0,0,0,0,0
8/7/2050 23:00,0,-677290,-1469032,-1238032301,-194406537,-1264845116,0
9/7/2050 0:00,0,0,0,0,0,0,0
9/7/2050 1:00,0,0,0,0,0,0,0
9/7/2050 2:00,0,0,0,0,0,0,0
9/7/2050 3:00,0,0,0,0,0,0,0
9/7/2050 4:00,0,0,0,0,0,0,0
9/7/2050 5:00,0,0,0,0,0,0,0
9/7/2050 6:00,0,0,0,0,0,0,0
9/7/2050 7:00,0,0,0,0,0,0,0
9/7/2050 8:00,0,0,0,0,0,0,0
9/7/2050 9:00,0,0,0,0,0,0,0
9/7/2050 10:00,0,0,0,0,0,0,0
9/7/2050 11:00,0,0,0,0,0,0,0
9/7/2050 12:00,0,0,0,0,0,0,0
9/7/2050 13:00,0,0,0,0,0,0,0
9/7/2050 14:00,0,0,0,0,0,0,0
9/7/2050 15:00,0,0,0,0,0,0,0
9/7/2050 16:00,0,0,0,0,0,0,0
9/7/2050 17:00,0,0,0,0,0,0,0
9/7/2050 18:00,0,0,0,0,0,0,0
9/7/2050 19:00,0,0,0,0,0,0,0
9/7/2050 20:00,0,0,0,0,0,0,0
9/7/2050 21:00,0,0,0,0,0,0,0
9/7/2050 22:00,0,0,0,0,0,0,0
9/7/2050 23:00,0,-677290,-1469032,-1238032301,-194406537,-1264845116,0
10/7/2050 0:00,0,0,0,0,0,0,0
10/7/2050 1:00,0,0,0,0,0,0,0
10/7/2050 2:00,0,0,0,0,0,0,0
10/7/2050 3:00,0,0,0,0,0,0,0
10/7/2050 4:00,0,0,0,0,0,0,0
10/7/2050 5:00,0,0,0,0,0,0,0
10/7/2050 6:00,0,0,0,0,0,0,0
10/7/2050 7:00,0,0,0,0,0,0,0
10/7/2050 8:00,0,0,0,0,0,0,0
10/7/2050 9:00,0,0,0,0,0,0,0
10/7/2050 10:00,0,0,0,0,0,0,0
10/7/2050 11:00,0,0,0,0,0,0,0
10/7/2050 12:00,0,0,0,0,0,0,0
10/7/2050 13:00,0,0,0,0,0,0,0
10/7/2050 14:00,0,0,0,0,0,0,0
10/7/2050 15:00,0,0,0,0,0,0,0
10/7/2050 16:00,0,0,0,0,0,0,0
10/7/2050 17:00,0,0,0,0,0,0,0
10/7/2050 18:00,0,0,0,0,0,0,0
10/7/2050 19:00,0,0,0,0,0,0,0
10/7/2050 20:00,0,0,0,0,0,0,0
10/7/2050 21:00,0,0,0,0,0,0,0
10/7/2050 22:00,0,0,0,0,0,0,0
10/7/2050 23:00,0,-677290,-1469032,-1238032301,-194406537,-1264845116,0
11/7/2050 0:00,0,0,0,0,0,0,0
11/7/2050 1:00,0,0,0,0,0,0,0
11/7/2050 2:00,0,0,0,0,0,0,0
11/7/2050 3:00,0,0,0,0,0,0,0
11/7/2050 4:00,0,0,0,0,0,0,0
11/7/2050 5:00,0,0,0,0,0,0,0
11/7/2050 6:00,0,0,0,0,0,0,0
11/7/2050 7:00,0,0,0,0,0,0,0
11/7/2050 8:00,0,0,0,0,0,0,0
11/7/2050 9:00,0,0,0,0,0,0,0
11/7/2050 10:00,0,0,0,0,0,0,0
11/7/2050 11:00,0,0,0,0,0,0,0
11/7/2050 12:00,0,0,0,0,0,0,0
11/7/2050 13:00,0,0,0,0,0,0,0
11/7/2050 14:00,0,0,0,0,0,0,0
11/7/2050 15:00,0,0,0,0,0,0,0
11/7/2050 16:00,0,0,0,0,0,0,0
11/7/2050 17:00,0,0,0,0,0,0,0
11/7/2050 18:00,0,0,0,0,0,0,0
11/7/2050 19:00,0,0,0,0,0,0,0
11/7/2050 20:00,0,0,0,0,0,0,0
11/7/2050 21:00,0,0,0,0,0,0,0
11/7/2050 22:00,0,0,0,0,0,0,0
11/7/2050 23:00,0,-677290,-1469032,-1238032301,-194406537,-1264845116,0
12/7/2050 0:00,0,0,0,0,0,0,0
12/7/2050 1:00,0,0,0,0,0,0,0
12/7/2050 2:00,0,0,0,0,0,0,0
12/7/2050 3:00,0,0,0,0,0,0,0
12/7/2050 4:00,0,0,0,0,0,0,0
12/7/2050 5:00,0,0,0,0,0,0,0
12/7/2050 6:00,0,0,0,0,0,0,0
12/7/2050 7:00,0,0,0,0,0,0,0
12/7/2050 8:00,0,0,0,0,0,0,0
12/7/2050 9:00,0,0,0,0,0,0,0
12/7/2050 10:00,0,0,0,0,0,0,0
12/7/2050 11:00,0,0,0,0,0,0,0
12/7/2050 12:00,0,0,0,0,0,0,0
12/7/2050 13:00,0,0,0,0,0,0,0
12/7/2050 14:00,0,0,0,0,0,0,0
12/7/2050 15:00,0,0,0,0,0,0,0
12/7/2050 16:00,0,0,0,0,0,0,0
12/7/2050 17:00,0,0,0,0,0,0,0
12/7/2050 18:00,0,0,0,0,0,0,0
12/7/2050 19:00,0,0,0,0,0,0,0
12/7/2050 20:00,0,0,0,0,0,0,0
12/7/2050 21:00,0,0,0,0,0,0,0
12/7/2050 22:00,0,0,0,0,0,0,0
12/7/2050 23:00,0,-677290,-1469032,-1238032301,-194406537,-1264845116,0
13/7/2050 00:00,0,0,0,0,0,0,0
13/7/2050 01:00,0,0,0,0,0,0,0
13/7/2050 02:00,0,0,0,0,0,0,0
13/7/2050 03:00,0,0,0,0,0,0,0
13/7/2050 04:00,0,0,0,0,0,0,0
13/7/2050 05:00,0,0,0,0,0,0,0
13/7/2050 06:00,0,0,0,0,0,0,0
13/7/2050 07:00,0,0,0,0,0,0,0
13/7/2050 08:00,0,0,0,0,0,0,0
13/7/2050 09:00,0,0,0,0,0,0,0
13/7/2050 10:00,0,0,0,0,0,0,0
13/7/2050 11:00,0,0,0,0,0,0,0
13/7/2050 12:00,0,0,0,0,0,0,0
13/7/2050 13:00,0,0,0,0,0,0,0
13/7/2050 14:00,0,0,0,0,0,0,0
13/7/2050 15:00,0,0,0,0,0,0,0
13/7/2050 16:00,0,0,0,0,0,0,0
13/7/2050 17:00,0,0,0,0,0,0,0
13/7/2050 18:00,0,0,0,0,0,0,0
13/7/2050 19:00,0,0,0,0,0,0,0
13/7/2050 20:00,0,0,0,0,0,0,0
13/7/2050 21:00,0,0,0,0,0,0,0
13/7/2050 22:00,0,0,0,0,0,0,0
13/7/2050 23:00,0,-677290,-1469032,-1238032301,-194406537,-1264845116,0
14/7/2050 00:00,0,0,0,0,0,0,0
14/7/2050 01:00,0,0,0,0,0,0,0
14/7/2050 02:00,0,0,0,0,0,0,0
14/7/2050 03:00,0,0,0,0,0,0,0
14/7/2050 04:00,0,0,0,0,0,0,0
14/7/2050 05:00,0,0,0,0,0,0,0
14/7/2050 06:00,0,0,0,0,0,0,0
14/7/2050 07:00,0,0,0,0,0,0,0
14/7/2050 08:00,0,0,0,0,0,0,0
14/7/2050 09:00,0,0,0,0,0,0,0
14/7/2050 10:00,0,0,0,0,0,0,0
14/7/2050 11:00,0,0,0,0,0,0,0
14/7/2050 12:00,0,0,0,0,0,0,0
14/7/2050 13:00,0,0,0,0,0,0,0
14/7/2050 14:00,0,0,0,0,0,0,0
14/7/2050 15:00,0,0,0,0,0,0,0
14/7/2050 16:00,0,0,0,0,0,0,0
14/7/2050 17:00,0,0,0,0,0,0,0
14/7/2050 18:00,0,0,0,0,0,0,0
14/7/2050 19:00,0,0,0,0,0,0,0
